00:00:00, 7
00:00:01, 6
00:00:02, 5
00:00:03, 4
00:00:04, 3
00:00:05, 6
00:00:06, 4
00:00:07, 5
00:00:08, 6
00:00:09, 6
00:00:10, 9
00:00:11, 7
00:00:12, 10
00:00:13, 9
00:00:14, 5
00:00:15, 11
00:00:16, 14
00:00:17, 13
00:00:18, 9
00:00:19, 10
00:00:20, 15
00:00:21, 10
00:00:22, 5
00:00:23, 5
00:00:24, 9
00:00:25, 15
00:00:26, 12
00:00:27, 14
00:00:28, 14
00:00:29, 10
00:00:30, 8
00:00:31, 10
00:00:32, 14
00:00:33, 11
00:00:34, 14
00:00:35, 12
00:00:36, 11
00:00:37, 7
00:00:38, 4
00:00:39, 5
00:00:40, 13
00:00:41, 10
00:00:42, 7
00:00:43, 11
00:00:44, 15
00:00:45, 11
00:00:46, 11
00:00:47, 15
00:00:48, 11
00:00:49, 7
00:00:50, 13
00:00:51, 10
00:00:52, 6
00:00:53, 10
00:00:54, 9
00:00:55, 9
00:00:56, 9
00:00:57, 14
00:00:58, 14
00:00:59, 9
00:01:00, 5
00:01:01, 3
00:01:02, 10
00:01:03, 8
00:01:04, 5
00:01:05, 7
00:01:06, 4
00:01:07, 6
00:01:08, 4
00:01:09, 6
00:01:10, 8
00:01:11, 12
00:01:12, 9
00:01:13, 11
00:01:14, 14
00:01:15, 10
00:01:16, 10
00:01:17, 6
00:01:18, 10
00:01:19, 8
00:01:20, 14
00:01:21, 10
00:01:22, 13
00:01:23, 12
00:01:24, 14
00:01:25, 13
00:01:26, 12
00:01:27, 7
00:01:28, 7
00:01:29, 9
00:01:30, 11
00:01:31, 11
00:01:32, 14
00:01:33, 14
00:01:34, 10
00:01:35, 14
00:01:36, 14
00:01:37, 11
00:01:38, 8
00:01:39, 6
00:01:40, 8
00:01:41, 9
00:01:42, 8
00:01:43, 5
00:01:44, 4
00:01:45, 6
00:01:46, 6
00:01:47, 4
00:01:48, 7
00:01:49, 5
00:01:50, 7
00:01:51, 15
00:01:52, 12
00:01:53, 11
00:01:54, 10
00:01:55, 9
00:01:56, 10
00:01:57, 11
00:01:58, 11
00:01:59, 7
00:02:00, 3
00:02:01, 13
00:02:02, 10
00:02:03, 12
00:02:04, 15
00:02:05, 14
00:02:06, 10
00:02:07, 9
00:02:08, 7
00:02:09, 9
00:02:10, 10
00:02:11, 10
00:02:12, 10
00:02:13, 13
00:02:14, 11
00:02:15, 7
00:02:16, 11
00:02:17, 13
00:02:18, 9
00:02:19, 6
00:02:20, 9
00:02:21, 15
00:02:22, 14
00:02:23, 10
00:02:24, 9
00:02:25, 8
00:02:26, 7
00:02:27, 4
00:02:28, 14
00:02:29, 10
00:02:30, 7
00:02:31, 6
00:02:32, 7
00:02:33, 6
00:02:34, 4
00:02:35, 1
00:02:36, 8
00:02:37, 6
00:02:38, 8
00:02:39, 6
00:02:40, 7
00:02:41, 4
00:02:42, 10
00:02:43, 11
00:02:44, 11
00:02:45, 12
00:02:46, 8
00:02:47, 11
00:02:48, 10
00:02:49, 9
00:02:50, 6
00:02:51, 7
00:02:52, 15
00:02:53, 10
00:02:54, 8
00:02:55, 9
00:02:56, 9
00:02:57, 15
00:02:58, 12
00:02:59, 10
00:03:00, 12
00:03:01, 9
00:03:02, 14
00:03:03, 13
00:03:04, 14
00:03:05, 13
00:03:06, 9
00:03:07, 8
00:03:08, 10
00:03:09, 15
00:03:10, 11
00:03:11, 11
00:03:12, 10
00:03:13, 14
00:03:14, 11
00:03:15, 9
00:03:16, 9
00:03:17, 8
00:03:18, 4
00:03:19, 1
00:03:20, 0
00:03:21, 6
00:03:22, 5
00:03:23, 4
00:03:24, 3
00:03:25, 2
00:03:26, 4
00:03:27, 7
00:03:28, 5
00:03:29, 10
00:03:30, 7
00:03:31, 4
00:03:32, 4
00:03:33, 8
00:03:34, 5
00:03:35, 7
00:03:36, 5
00:03:37, 11
00:03:38, 9
00:03:39, 7
00:03:40, 6
00:03:41, 9
00:03:42, 7
00:03:43, 7
00:03:44, 4
00:03:45, 3
00:03:46, 8
00:03:47, 5
00:03:48, 3
00:03:49, 5
00:03:50, 7
00:03:51, 5
00:03:52, 3
00:03:53, 6
00:03:54, 8
00:03:55, 12
00:03:56, 9
00:03:57, 6
00:03:58, 7
00:03:59, 5
00:04:00, 6
00:04:01, 4
00:04:02, 5
00:04:03, 8
00:04:04, 9
00:04:05, 6
00:04:06, 6
00:04:07, 5
00:04:08, 9
00:04:09, 7
00:04:10, 4
00:04:11, 14
00:04:12, 15
00:04:13, 12
00:04:14, 12
00:04:15, 14
00:04:16, 14
00:04:17, 14
00:04:18, 10
00:04:19, 9
00:04:20, 8
00:04:21, 8
00:04:22, 7
00:04:23, 4
00:04:24, 11
00:04:25, 7
00:04:26, 4
00:04:27, 4
00:04:28, 6
00:04:29, 4
00:04:30, 3
00:04:31, 4
00:04:32, 11
00:04:33, 8
00:04:34, 13
00:04:35, 10
00:04:36, 10
00:04:37, 10
00:04:38, 15
00:04:39, 11
00:04:40, 14
00:04:41, 10
00:04:42, 7
00:04:43, 10
00:04:44, 7
00:04:45, 8
00:04:46, 14
00:04:47, 12
00:04:48, 13
00:04:49, 11
00:04:50, 11
00:04:51, 13
00:04:52, 9
00:04:53, 6
00:04:54, 8
00:04:55, 13
00:04:56, 11
00:04:57, 7
00:04:58, 11
00:04:59, 6
00:05:00, 13
00:05:01, 15
00:05:02, 15
00:05:03, 10
00:05:04, 5
00:05:05, 4
00:05:06, 7
00:05:07, 8
00:05:08, 6
00:05:09, 6
00:05:10, 3
00:05:11, 4
00:05:12, 13
00:05:13, 10
00:05:14, 10
00:05:15, 14
00:05:16, 10
00:05:17, 6
00:05:18, 10
00:05:19, 13
00:05:20, 9
00:05:21, 11
00:05:22, 13
00:05:23, 10
00:05:24, 15
00:05:25, 11
00:05:26, 12
00:05:27, 8
00:05:28, 14
00:05:29, 11
00:05:30, 12
00:05:31, 14
00:05:32, 14
00:05:33, 15
00:05:34, 10
00:05:35, 12
00:05:36, 14
00:05:37, 14
00:05:38, 15
00:05:39, 10
00:05:40, 15
00:05:41, 13
00:05:42, 15
00:05:43, 14
00:05:44, 10
00:05:45, 7
00:05:46, 11
00:05:47, 7
00:05:48, 10
00:05:49, 7
00:05:50, 12
00:05:51, 13
00:05:52, 14
00:05:53, 10
00:05:54, 6
00:05:55, 10
00:05:56, 9
00:05:57, 9
00:05:58, 10
00:05:59, 9
00:06:00, 8
00:06:01, 7
00:06:02, 11
00:06:03, 14
00:06:04, 9
00:06:05, 6
00:06:06, 14
00:06:07, 11
00:06:08, 14
00:06:09, 11
00:06:10, 9
00:06:11, 12
00:06:12, 9
00:06:13, 11
00:06:14, 8
00:06:15, 8
00:06:16, 12
00:06:17, 8
00:06:18, 10
00:06:19, 9
00:06:20, 11
00:06:21, 6
00:06:22, 8
00:06:23, 9
00:06:24, 6
00:06:25, 13
00:06:26, 12
00:06:27, 13
00:06:28, 12
00:06:29, 13
00:06:30, 13
00:06:31, 12
00:06:32, 8
00:06:33, 13
00:06:34, 13
00:06:35, 9
00:06:36, 6
00:06:37, 7
00:06:38, 6
00:06:39, 4
00:06:40, 6
00:06:41, 5
00:06:42, 3
00:06:43, 9
00:06:44, 9
00:06:45, 6
00:06:46, 5
00:06:47, 2
00:06:48, 3
00:06:49, 6
00:06:50, 7
00:06:51, 5
00:06:52, 9
00:06:53, 8
00:06:54, 14
00:06:55, 11
00:06:56, 9
00:06:57, 10
00:06:58, 12
00:06:59, 9
00:07:00, 10
00:07:01, 11
00:07:02, 7
00:07:03, 9
00:07:04, 10
00:07:05, 12
00:07:06, 14
00:07:07, 12
00:07:08, 7
00:07:09, 9
00:07:10, 8
00:07:11, 9
00:07:12, 8
00:07:13, 4
00:07:14, 3
00:07:15, 4
00:07:16, 6
00:07:17, 4
00:07:18, 2
00:07:19, 8
00:07:20, 11
00:07:21, 8
00:07:22, 5
00:07:23, 3
00:07:24, 7
00:07:25, 7
00:07:26, 4
00:07:27, 4
00:07:28, 8
00:07:29, 5
00:07:30, 4
00:07:31, 4
00:07:32, 10
00:07:33, 7
00:07:34, 15
00:07:35, 12
00:07:36, 12
00:07:37, 12
00:07:38, 13
00:07:39, 14
00:07:40, 11
00:07:41, 11
00:07:42, 11
00:07:43, 7
00:07:44, 13
00:07:45, 14
00:07:46, 14
00:07:47, 9
00:07:48, 5
00:07:49, 10
00:07:50, 12
00:07:51, 9
00:07:52, 6
00:07:53, 6
00:07:54, 10
00:07:55, 6
00:07:56, 8
00:07:57, 6
00:07:58, 6
00:07:59, 7
00:08:00, 8
00:08:01, 7
00:08:02, 7
00:08:03, 6
00:08:04, 4
00:08:05, 10
00:08:06, 12
00:08:07, 8
00:08:08, 4
00:08:09, 6
00:08:10, 8
00:08:11, 9
00:08:12, 6
00:08:13, 8
00:08:14, 11
00:08:15, 9
00:08:16, 10
00:08:17, 10
00:08:18, 12
00:08:19, 12
00:08:20, 7
00:08:21, 11
00:08:22, 7
00:08:23, 11
00:08:24, 11
00:08:25, 13
00:08:26, 12
00:08:27, 10
00:08:28, 10
00:08:29, 8
00:08:30, 14
00:08:31, 13
00:08:32, 13
00:08:33, 12
00:08:34, 13
00:08:35, 11
00:08:36, 13
00:08:37, 12
00:08:38, 14
00:08:39, 14
00:08:40, 11
00:08:41, 7
00:08:42, 9
00:08:43, 14
00:08:44, 10
00:08:45, 9
00:08:46, 10
00:08:47, 6
00:08:48, 13
00:08:49, 9
00:08:50, 11
00:08:51, 6
00:08:52, 4
00:08:53, 4
00:08:54, 2
00:08:55, 2
00:08:56, 1
00:08:57, 7
00:08:58, 5
00:08:59, 3
00:09:00, 7
00:09:01, 4
00:09:02, 2
00:09:03, 7
00:09:04, 14
00:09:05, 11
00:09:06, 8
00:09:07, 5
00:09:08, 12
00:09:09, 11
00:09:10, 8
00:09:11, 10
00:09:12, 7
00:09:13, 5
00:09:14, 2
00:09:15, 7
00:09:16, 6
00:09:17, 5
00:09:18, 4
00:09:19, 4
00:09:20, 4
00:09:21, 2
00:09:22, 5
00:09:23, 8
00:09:24, 9
00:09:25, 10
00:09:26, 7
00:09:27, 7
00:09:28, 8
00:09:29, 5
00:09:30, 9
00:09:31, 11
00:09:32, 8
00:09:33, 9
00:09:34, 6
00:09:35, 8
00:09:36, 9
00:09:37, 6
00:09:38, 6
00:09:39, 6
00:09:40, 3
00:09:41, 1
00:09:42, 4
00:09:43, 4
00:09:44, 2
00:09:45, 10
00:09:46, 14
00:09:47, 12
00:09:48, 10
00:09:49, 8
00:09:50, 11
00:09:51, 10
00:09:52, 7
00:09:53, 12
00:09:54, 12
00:09:55, 13
00:09:56, 14
00:09:57, 10
00:09:58, 13
00:09:59, 12
00:10:00, 9
00:10:01, 8
00:10:02, 4
00:10:03, 12
00:10:04, 15
00:10:05, 12
00:10:06, 11
00:10:07, 11
00:10:08, 12
00:10:09, 13
00:10:10, 8
00:10:11, 10
00:10:12, 7
00:10:13, 6
00:10:14, 12
00:10:15, 14
00:10:16, 15
00:10:17, 13
00:10:18, 9
00:10:19, 7
00:10:20, 7
00:10:21, 15
00:10:22, 12
00:10:23, 9
00:10:24, 11
00:10:25, 14
00:10:26, 10
00:10:27, 14
00:10:28, 11
00:10:29, 8
00:10:30, 4
00:10:31, 1
00:10:32, 0
00:10:33, 3
00:10:34, 2
00:10:35, 1
00:10:36, 0
00:10:37, 0
00:10:38, 5
00:10:39, 4
00:10:40, 3
00:10:41, 2
00:10:42, 3
00:10:43, 4
00:10:44, 5
00:10:45, 6
00:10:46, 4
00:10:47, 4
00:10:48, 8
00:10:49, 11
00:10:50, 12
00:10:51, 9
00:10:52, 9
00:10:53, 5
00:10:54, 8
00:10:55, 9
00:10:56, 6
00:10:57, 12
00:10:58, 11
00:10:59, 9
00:11:00, 6
00:11:01, 11
00:11:02, 8
00:11:03, 13
00:11:04, 12
00:11:05, 11
00:11:06, 13
00:11:07, 14
00:11:08, 10
00:11:09, 7
00:11:10, 8
00:11:11, 11
00:11:12, 10
00:11:13, 12
00:11:14, 13
00:11:15, 15
00:11:16, 15
00:11:17, 11
00:11:18, 13
00:11:19, 8
00:11:20, 11
00:11:21, 11
00:11:22, 12
00:11:23, 13
00:11:24, 14
00:11:25, 11
00:11:26, 10
00:11:27, 6
00:11:28, 6
00:11:29, 11
00:11:30, 8
00:11:31, 5
00:11:32, 11
00:11:33, 12
00:11:34, 8
00:11:35, 5
00:11:36, 5
00:11:37, 13
00:11:38, 9
00:11:39, 7
00:11:40, 7
00:11:41, 4
00:11:42, 9
00:11:43, 6
00:11:44, 8
00:11:45, 10
00:11:46, 10
00:11:47, 11
00:11:48, 10
00:11:49, 12
00:11:50, 7
00:11:51, 4
00:11:52, 10
00:11:53, 12
00:11:54, 13
00:11:55, 10
00:11:56, 11
00:11:57, 11
00:11:58, 8
00:11:59, 8
00:12:00, 5
00:12:01, 10
00:12:02, 11
00:12:03, 8
00:12:04, 6
00:12:05, 4
00:12:06, 8
00:12:07, 5
00:12:08, 6
00:12:09, 4
00:12:10, 6
00:12:11, 7
00:12:12, 4
00:12:13, 2
00:12:14, 7
00:12:15, 8
00:12:16, 5
00:12:17, 5
00:12:18, 14
00:12:19, 12
00:12:20, 11
00:12:21, 8
00:12:22, 9
00:12:23, 8
00:12:24, 5
00:12:25, 4
00:12:26, 3
00:12:27, 6
00:12:28, 3
00:12:29, 2
00:12:30, 1
00:12:31, 4
00:12:32, 4
00:12:33, 2
00:12:34, 5
00:12:35, 7
00:12:36, 4
00:12:37, 2
00:12:38, 1
00:12:39, 4
00:12:40, 2
00:12:41, 2
00:12:42, 1
00:12:43, 5
00:12:44, 8
00:12:45, 6
00:12:46, 4
00:12:47, 2
00:12:48, 14
00:12:49, 11
00:12:50, 8
00:12:51, 9
00:12:52, 6
00:12:53, 9
00:12:54, 6
00:12:55, 10
00:12:56, 12
00:12:57, 8
00:12:58, 12
00:12:59, 8
00:13:00, 10
00:13:01, 13
00:13:02, 10
00:13:03, 7
00:13:04, 8
00:13:05, 4
00:13:06, 2
00:13:07, 10
00:13:08, 7
00:13:09, 8
00:13:10, 5
00:13:11, 9
00:13:12, 10
00:13:13, 11
00:13:14, 12
00:13:15, 13
00:13:16, 12
00:13:17, 13
00:13:18, 9
00:13:19, 13
00:13:20, 9
00:13:21, 15
00:13:22, 11
00:13:23, 10
00:13:24, 14
00:13:25, 15
00:13:26, 11
00:13:27, 15
00:13:28, 13
00:13:29, 10
00:13:30, 10
00:13:31, 15
00:13:32, 14
00:13:33, 9
00:13:34, 6
00:13:35, 4
00:13:36, 12
00:13:37, 9
00:13:38, 7
00:13:39, 15
00:13:40, 11
00:13:41, 7
00:13:42, 10
00:13:43, 6
00:13:44, 9
00:13:45, 5
00:13:46, 2
00:13:47, 5
00:13:48, 4
00:13:49, 3
00:13:50, 6
00:13:51, 11
00:13:52, 9
00:13:53, 14
00:13:54, 11
00:13:55, 10
00:13:56, 7
00:13:57, 11
00:13:58, 10
00:13:59, 11
00:14:00, 7
00:14:01, 10
00:14:02, 9
00:14:03, 15
00:14:04, 14
00:14:05, 11
00:14:06, 15
00:14:07, 10
00:14:08, 14
00:14:09, 13
00:14:10, 12
00:14:11, 11
00:14:12, 9
00:14:13, 5
00:14:14, 12
00:14:15, 9
00:14:16, 8
00:14:17, 7
00:14:18, 10
00:14:19, 8
00:14:20, 6
00:14:21, 8
00:14:22, 8
00:14:23, 5
00:14:24, 9
00:14:25, 11
00:14:26, 11
00:14:27, 7
00:14:28, 14
00:14:29, 15
00:14:30, 14
00:14:31, 10
00:14:32, 11
00:14:33, 9
00:14:34, 13
00:14:35, 14
00:14:36, 13
00:14:37, 14
00:14:38, 14
00:14:39, 13
00:14:40, 9
00:14:41, 5
00:14:42, 7
00:14:43, 8
00:14:44, 15
00:14:45, 14
00:14:46, 14
00:14:47, 13
00:14:48, 15
00:14:49, 14
00:14:50, 13
00:14:51, 12
00:14:52, 12
00:14:53, 10
00:14:54, 12
00:14:55, 13
00:14:56, 8
00:14:57, 14
00:14:58, 13
00:14:59, 14
00:15:00, 9
00:15:01, 11
00:15:02, 7
00:15:03, 4
00:15:04, 1
00:15:05, 2
00:15:06, 4
00:15:07, 5
00:15:08, 7
00:15:09, 6
00:15:10, 3
00:15:11, 9
00:15:12, 12
00:15:13, 10
00:15:14, 15
00:15:15, 12
00:15:16, 13
00:15:17, 13
00:15:18, 9
00:15:19, 13
00:15:20, 11
00:15:21, 10
00:15:22, 6
00:15:23, 9
00:15:24, 13
00:15:25, 10
00:15:26, 14
00:15:27, 11
00:15:28, 14
00:15:29, 10
00:15:30, 8
00:15:31, 8
00:15:32, 14
00:15:33, 10
00:15:34, 7
00:15:35, 15
00:15:36, 12
00:15:37, 9
00:15:38, 9
00:15:39, 8
00:15:40, 15
00:15:41, 15
00:15:42, 11
00:15:43, 15
00:15:44, 12
00:15:45, 12
00:15:46, 13
00:15:47, 14
00:15:48, 14
00:15:49, 12
00:15:50, 12
00:15:51, 15
00:15:52, 13
00:15:53, 13
00:15:54, 15
00:15:55, 14
00:15:56, 14
00:15:57, 11
00:15:58, 12
00:15:59, 12
00:16:00, 12
00:16:01, 11
00:16:02, 10
00:16:03, 11
00:16:04, 7
00:16:05, 12
00:16:06, 12
00:16:07, 7
00:16:08, 8
00:16:09, 8
00:16:10, 4
00:16:11, 9
00:16:12, 15
00:16:13, 13
00:16:14, 11
00:16:15, 9
00:16:16, 7
00:16:17, 15
00:16:18, 14
00:16:19, 10
00:16:20, 12
00:16:21, 10
00:16:22, 15
00:16:23, 12
00:16:24, 9
00:16:25, 8
00:16:26, 7
00:16:27, 11
00:16:28, 7
00:16:29, 12
00:16:30, 9
00:16:31, 6
00:16:32, 3
00:16:33, 10
00:16:34, 15
00:16:35, 11
00:16:36, 9
00:16:37, 8
00:16:38, 12
00:16:39, 9
00:16:40, 5
00:16:41, 10
00:16:42, 8
00:16:43, 6
00:16:44, 5
00:16:45, 7
00:16:46, 5
00:16:47, 3
00:16:48, 5
00:16:49, 8
00:16:50, 5
00:16:51, 6
00:16:52, 12
00:16:53, 12
00:16:54, 8
00:16:55, 5
00:16:56, 10
00:16:57, 7
00:16:58, 5
00:16:59, 7
00:17:00, 9
00:17:01, 14
00:17:02, 13
00:17:03, 13
00:17:04, 9
00:17:05, 6
00:17:06, 8
00:17:07, 8
00:17:08, 5
00:17:09, 7
00:17:10, 15
00:17:11, 11
00:17:12, 9
00:17:13, 9
00:17:14, 12
00:17:15, 12
00:17:16, 10
00:17:17, 8
00:17:18, 9
00:17:19, 8
00:17:20, 10
00:17:21, 6
00:17:22, 11
00:17:23, 15
00:17:24, 11
00:17:25, 11
00:17:26, 8
00:17:27, 11
00:17:28, 12
00:17:29, 13
00:17:30, 13
00:17:31, 9
00:17:32, 10
00:17:33, 9
00:17:34, 10
00:17:35, 9
00:17:36, 12
00:17:37, 8
00:17:38, 5
00:17:39, 7
00:17:40, 13
00:17:41, 15
00:17:42, 12
00:17:43, 11
00:17:44, 7
00:17:45, 7
00:17:46, 8
00:17:47, 6
00:17:48, 11
00:17:49, 7
00:17:50, 6
00:17:51, 11
00:17:52, 11
00:17:53, 11
00:17:54, 13
00:17:55, 12
00:17:56, 10
00:17:57, 6
00:17:58, 7
00:17:59, 14
00:18:00, 15
00:18:01, 11
00:18:02, 11
00:18:03, 12
00:18:04, 8
00:18:05, 10
00:18:06, 13
00:18:07, 9
00:18:08, 12
00:18:09, 12
00:18:10, 13
00:18:11, 8
00:18:12, 6
00:18:13, 11
00:18:14, 8
00:18:15, 6
00:18:16, 8
00:18:17, 6
00:18:18, 8
00:18:19, 10
00:18:20, 7
00:18:21, 4
00:18:22, 5
00:18:23, 7
00:18:24, 4
00:18:25, 5
00:18:26, 3
00:18:27, 6
00:18:28, 12
00:18:29, 9
00:18:30, 6
00:18:31, 4
00:18:32, 8
00:18:33, 8
00:18:34, 14
00:18:35, 10
00:18:36, 13
00:18:37, 13
00:18:38, 10
00:18:39, 15
00:18:40, 14
00:18:41, 15
00:18:42, 11
00:18:43, 12
00:18:44, 14
00:18:45, 10
00:18:46, 15
00:18:47, 15
00:18:48, 14
00:18:49, 13
00:18:50, 14
00:18:51, 15
00:18:52, 14
00:18:53, 9
00:18:54, 14
00:18:55, 14
00:18:56, 9
00:18:57, 12
00:18:58, 11
00:18:59, 15
00:19:00, 12
00:19:01, 8
00:19:02, 12
00:19:03, 11
00:19:04, 7
00:19:05, 15
00:19:06, 14
00:19:07, 11
00:19:08, 11
00:19:09, 8
00:19:10, 11
00:19:11, 9
00:19:12, 14
00:19:13, 14
00:19:14, 10
00:19:15, 9
00:19:16, 6
00:19:17, 7
00:19:18, 4
00:19:19, 2
00:19:20, 3
00:19:21, 2
00:19:22, 1
00:19:23, 7
00:19:24, 7
00:19:25, 5
00:19:26, 4
00:19:27, 3
00:19:28, 2
00:19:29, 5
00:19:30, 6
00:19:31, 4
00:19:32, 2
00:19:33, 13
00:19:34, 10
00:19:35, 7
00:19:36, 4
00:19:37, 3
00:19:38, 6
00:19:39, 8
00:19:40, 9
00:19:41, 6
00:19:42, 4
00:19:43, 12
00:19:44, 14
00:19:45, 12
00:19:46, 15
00:19:47, 12
00:19:48, 9
00:19:49, 13
00:19:50, 9
00:19:51, 7
00:19:52, 4
00:19:53, 12
00:19:54, 9
00:19:55, 6
00:19:56, 4
00:19:57, 2
00:19:58, 8
00:19:59, 6
00:20:00, 4
00:20:01, 5
00:20:02, 3
00:20:03, 6
00:20:04, 9
00:20:05, 11
00:20:06, 8
00:20:07, 5
00:20:08, 6
00:20:09, 10
00:20:10, 12
00:20:11, 8
00:20:12, 12
00:20:13, 13
00:20:14, 11
00:20:15, 12
00:20:16, 8
00:20:17, 15
00:20:18, 13
00:20:19, 9
00:20:20, 11
00:20:21, 13
00:20:22, 9
00:20:23, 6
00:20:24, 13
00:20:25, 15
00:20:26, 12
00:20:27, 14
00:20:28, 11
00:20:29, 12
00:20:30, 8
00:20:31, 10
00:20:32, 12
00:20:33, 8
00:20:34, 13
00:20:35, 12
00:20:36, 8
00:20:37, 7
00:20:38, 5
00:20:39, 8
00:20:40, 5
00:20:41, 2
00:20:42, 11
00:20:43, 8
00:20:44, 5
00:20:45, 11
00:20:46, 8
00:20:47, 10
00:20:48, 11
00:20:49, 8
00:20:50, 13
00:20:51, 9
00:20:52, 14
00:20:53, 11
00:20:54, 8
00:20:55, 5
00:20:56, 3
00:20:57, 6
00:20:58, 9
00:20:59, 6
00:21:00, 6
00:21:01, 4
00:21:02, 10
00:21:03, 7
00:21:04, 8
00:21:05, 8
00:21:06, 5
00:21:07, 4
00:21:08, 10
00:21:09, 8
00:21:10, 12
00:21:11, 9
00:21:12, 8
00:21:13, 5
00:21:14, 7
00:21:15, 13
00:21:16, 11
00:21:17, 11
00:21:18, 8
00:21:19, 10
00:21:20, 7
00:21:21, 9
00:21:22, 6
00:21:23, 3
00:21:24, 1
00:21:25, 5
00:21:26, 8
00:21:27, 6
00:21:28, 4
00:21:29, 4
00:21:30, 9
00:21:31, 10
00:21:32, 8
00:21:33, 6
00:21:34, 11
00:21:35, 8
00:21:36, 5
00:21:37, 7
00:21:38, 7
00:21:39, 11
00:21:40, 12
00:21:41, 12
00:21:42, 8
00:21:43, 9
00:21:44, 6
00:21:45, 9
00:21:46, 6
00:21:47, 6
00:21:48, 8
00:21:49, 9
00:21:50, 7
00:21:51, 11
00:21:52, 13
00:21:53, 9
00:21:54, 8
00:21:55, 10
00:21:56, 6
00:21:57, 11
00:21:58, 11
00:21:59, 8
00:22:00, 13
00:22:01, 13
00:22:02, 13
00:22:03, 14
00:22:04, 10
00:22:05, 8
00:22:06, 10
00:22:07, 6
00:22:08, 8
00:22:09, 5
00:22:10, 14
00:22:11, 11
00:22:12, 8
00:22:13, 7
